tile,x,y
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_66_3,10374,546
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_67_3,10530,546
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_68_3,10686,546
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_69_3,10842,546
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_70_3,10998,546
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_71_3,11154,546
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_72_3,11310,546
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_73_3,11466,546
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_74_3,11622,546
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_0_4,78,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_1_4,234,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_2_4,390,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_3_4,546,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_4_4,702,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_5_4,858,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_6_4,1014,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_7_4,1170,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_8_4,1326,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_9_4,1482,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_10_4,1638,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_11_4,1794,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_12_4,1950,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_13_4,2106,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_14_4,2262,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_15_4,2418,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_16_4,2574,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_17_4,2730,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_18_4,2886,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_19_4,3042,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_20_4,3198,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_21_4,3354,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_22_4,3510,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_23_4,3666,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_24_4,3822,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_25_4,3978,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_26_4,4134,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_27_4,4290,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_28_4,4446,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_29_4,4602,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_30_4,4758,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_31_4,4914,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_32_4,5070,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_33_4,5226,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_34_4,5382,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_35_4,5538,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_36_4,5694,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_37_4,5850,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_38_4,6006,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_39_4,6162,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_40_4,6318,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_41_4,6474,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_42_4,6630,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_43_4,6786,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_44_4,6942,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_45_4,7098,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_46_4,7254,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_47_4,7410,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_48_4,7566,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_49_4,7722,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_50_4,7878,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_51_4,8034,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_52_4,8190,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_53_4,8346,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_54_4,8502,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_55_4,8658,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_56_4,8814,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_57_4,8970,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_58_4,9126,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_59_4,9282,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_60_4,9438,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_61_4,9594,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_62_4,9750,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_63_4,9906,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_64_4,10062,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_65_4,10218,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_66_4,10374,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_67_4,10530,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_68_4,10686,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_69_4,10842,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_70_4,10998,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_71_4,11154,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_72_4,11310,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_73_4,11466,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_74_4,11622,702
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_0_5,78,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_1_5,234,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_2_5,390,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_3_5,546,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_4_5,702,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_5_5,858,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_6_5,1014,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_7_5,1170,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_8_5,1326,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_9_5,1482,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_10_5,1638,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_11_5,1794,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_12_5,1950,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_13_5,2106,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_14_5,2262,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_15_5,2418,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_16_5,2574,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_17_5,2730,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_18_5,2886,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_19_5,3042,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_20_5,3198,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_21_5,3354,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_22_5,3510,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_23_5,3666,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_24_5,3822,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_25_5,3978,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_26_5,4134,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_27_5,4290,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_28_5,4446,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_29_5,4602,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_30_5,4758,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_31_5,4914,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_32_5,5070,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_33_5,5226,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_34_5,5382,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_35_5,5538,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_36_5,5694,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_37_5,5850,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_38_5,6006,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_39_5,6162,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_40_5,6318,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_41_5,6474,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_42_5,6630,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_43_5,6786,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_44_5,6942,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_45_5,7098,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_46_5,7254,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_47_5,7410,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_48_5,7566,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_49_5,7722,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_50_5,7878,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_51_5,8034,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_52_5,8190,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_53_5,8346,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_54_5,8502,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_55_5,8658,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_56_5,8814,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_57_5,8970,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_58_5,9126,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_59_5,9282,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_60_5,9438,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_61_5,9594,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_62_5,9750,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_63_5,9906,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_64_5,10062,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_65_5,10218,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_66_5,10374,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_67_5,10530,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_68_5,10686,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_69_5,10842,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_70_5,10998,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_71_5,11154,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_72_5,11310,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_73_5,11466,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_74_5,11622,858
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_0_6,78,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_1_6,234,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_2_6,390,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_3_6,546,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_4_6,702,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_5_6,858,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_6_6,1014,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_7_6,1170,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_8_6,1326,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_9_6,1482,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_10_6,1638,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_11_6,1794,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_12_6,1950,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_13_6,2106,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_14_6,2262,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_15_6,2418,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_16_6,2574,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_17_6,2730,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_18_6,2886,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_19_6,3042,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_20_6,3198,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_21_6,3354,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_22_6,3510,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_23_6,3666,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_24_6,3822,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_25_6,3978,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_26_6,4134,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_27_6,4290,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_28_6,4446,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_29_6,4602,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_30_6,4758,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_31_6,4914,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_32_6,5070,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_33_6,5226,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_34_6,5382,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_35_6,5538,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_36_6,5694,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_37_6,5850,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_38_6,6006,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_39_6,6162,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_40_6,6318,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_41_6,6474,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_42_6,6630,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_43_6,6786,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_44_6,6942,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_45_6,7098,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_46_6,7254,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_47_6,7410,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_48_6,7566,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_49_6,7722,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_50_6,7878,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_51_6,8034,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_52_6,8190,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_53_6,8346,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_54_6,8502,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_55_6,8658,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_56_6,8814,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_57_6,8970,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_58_6,9126,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_59_6,9282,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_60_6,9438,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_61_6,9594,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_62_6,9750,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_63_6,9906,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_64_6,10062,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_65_6,10218,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_66_6,10374,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_67_6,10530,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_68_6,10686,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_69_6,10842,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_70_6,10998,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_71_6,11154,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_72_6,11310,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_73_6,11466,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_74_6,11622,1014
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_0_7,78,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_1_7,234,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_2_7,390,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_3_7,546,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_4_7,702,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_5_7,858,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_6_7,1014,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_7_7,1170,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_8_7,1326,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_9_7,1482,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_10_7,1638,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_11_7,1794,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_12_7,1950,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_13_7,2106,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_14_7,2262,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_15_7,2418,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_16_7,2574,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_17_7,2730,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_18_7,2886,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_19_7,3042,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_20_7,3198,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_21_7,3354,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_22_7,3510,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_23_7,3666,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_24_7,3822,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_25_7,3978,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_26_7,4134,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_27_7,4290,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_28_7,4446,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_29_7,4602,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_30_7,4758,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_31_7,4914,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_32_7,5070,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_33_7,5226,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_34_7,5382,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_35_7,5538,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_36_7,5694,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_37_7,5850,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_38_7,6006,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_39_7,6162,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_40_7,6318,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_41_7,6474,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_42_7,6630,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_43_7,6786,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_44_7,6942,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_45_7,7098,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_46_7,7254,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_47_7,7410,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_48_7,7566,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_49_7,7722,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_50_7,7878,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_51_7,8034,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_52_7,8190,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_53_7,8346,1170
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_54_7,8502,1170
